publication_number,title,abstract,Lemmatized-Abstract,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_abstract,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2016140300A1,Method and system for automated quality assurance and automated treatment planning in radiation therapy,"Methods and systems for evaluating a proposed treatment plan for radiation therapy, for evaluating one or more delineated regions of interest for radiation therapy, and/or for generating a proposed treatment plan for radiation therapy. Machine learning based on historical data may be used.",method system evaluating proposed treatment plan radiation therapy evaluating one delineated region interest radiation therapy andor generating proposed treatment plan radiation therapy machine learning based historical data,"['G16H30/40', 'A61N5/1038']","['G16H', 'A61N']",8,0.4786093831062317,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[8],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2010182132A1,Article management apparatus and its system,"In an article management apparatus in which the weight of a bottle, including content, placed on a weighing scale is measured and tag data of a radio tag, indicating content of the bottle, which is affixed on the bottle is read out in a non-contact manner by a radio tag reading section through an antenna when the bottle is placed on the weighing scale, a compound data for discriminating whether or not content in a bottle is compoundable with contents in other bottles is stored. It is determined, based on the compound data stored, whether content of a first bottle on which a first radio tag is affixed can be compounded with content of a second bottle on which a second radio tag is affixed when the radio tag reading section reads out tag data of first and second radio tags.",article management apparatus weight bottle including content placed weighing scale measured tag data radio tag indicating content bottle affixed bottle read noncontact manner radio tag reading section antenna bottle placed weighing scale compound data discriminating whether content bottle compoundable content bottle stored determined based compound data stored whether content first bottle first radio tag affixed compounded content second bottle second radio tag affixed radio tag reading section read tag data first second radio tag,"['G16H10/60', 'G06Q50/28']","['G16H', 'G06Q']",8,0.4755880534648895,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[8],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2022415471A1,Method and system for using sensor data to identify secondary conditions of a user based on a detected joint misalignment of the user who is using a treatment device to perform a treatment plan,"A method includes receiving treatment data associated with a user capable of using a treatment device to perform a treatment plan. The method also includes receiving alignment data associated with the user while the user engages in at least one activity and receiving at least one alignment characteristic associated with the user and determining, using at least the at least one alignment characteristic, whether the at least one alignment characteristic correlates with at least one secondary condition of the user. The method also includes generating secondary condition information indicating at least the secondary condition and modifying at least one aspect of the treatment plan in response to receiving, from a healthcare professional, treatment plan input. The treatment plan input includes at least one modification to the at least one aspect of the treatment plan and wherein, further, the treatment plan input is generated based on the secondary condition information.",method includes receiving treatment data associated user capable treatment device perform treatment plan method includes receiving alignment data associated user user engages one activity receiving one alignment characteristic associated user determining one alignment characteristic whether one alignment characteristic correlate one secondary condition user method includes generating secondary condition information indicating secondary condition modifying one aspect treatment plan response receiving healthcare professional treatment plan input treatment plan input includes one modification one aspect treatment plan wherein treatment plan input generated based secondary condition information,"['G16H50/30', 'A63B2024/0065']","['G16H', 'A63B']",4,0.5135697722434998,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2015120633A1,Wellness information analysis system,"A method that includes receiving information related to a wellness of a user from a plurality of data sources associated with the user, generating a wellness rating for the user, the generating of the wellness rating being based in part on the received information and based further in part on one or more weighting factors applied to the received information, and providing to the user an indication of the generated wellness rating and recommendations for improving the wellness of the user. At a time subsequent to the providing, receiving additional information related to the wellness of the user from at least one of the plurality of data sources associated with the user and generating, based at least in part on the receiving of the additional information, a modified wellness rating for the user.",method includes receiving information related wellness user plurality data source associated user generating wellness rating user generating wellness rating based part received information based part one weighting factor applied received information providing user indication generated wellness rating recommendation improving wellness user time subsequent providing receiving additional information related wellness user one plurality data source associated user generating based part receiving additional information modified wellness rating user,"['G16H20/70', 'G06N5/04']","['G16H', 'G06N']",4,0.5129371881484985,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2016007905A1,Neurological assessment system and method,"This document discusses, among other things, systems and methods configured to receive affect information from a patient in response to a provided affect inquiry and to receive real world activity information from the patient in response to a provided real world activity, and to provide patient neurofunction assessment information using the affect information and the real world activity information.",document discus thing system method configured receive affect information patient response provided affect inquiry receive real world activity information patient response provided real world activity provide patient neurofunction assessment information affect information real world activity information,"['A61B5/00', 'G16H50/20']","['A61B', 'G16H']",4,0.5077435374259949,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2005108050A1,Medical information user interface and task management system,"A healthcare delivery information management system, for managing provision of health care to a patient, includes an interface processor and a display processor. The interface processor receives information identifying a particular patient. The display processor initiates generation of data representing a composite display image including a first area, a second area, and a third area. The first area includes a first set of data items representing different types of healthcare information, and a second set of data items individually associated with corresponding items of the first set of data items. The display processor initiates generation of data representing a particular type of healthcare information for the particular patient in the second area in response to user selection of an individual item of the first set of data items. The display processor initiates generation of data representing current healthcare information of a particular type for the particular patient in the third area in response to user selection of an individual item of the second set of data items.",healthcare delivery information management system managing provision health care patient includes interface processor display processor interface processor receives information identifying particular patient display processor initiate generation data representing composite display image including first area second area third area first area includes first set data item representing different type healthcare information second set data item individually associated corresponding item first set data item display processor initiate generation data representing particular type healthcare information particular patient second area response user selection individual item first set data item display processor initiate generation data representing current healthcare information particular type particular patient third area response user selection individual item second set data item,"['G16H20/10', 'G16H20/40']","['G16H', 'G16H']",4,0.5077322125434875,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",G16H20/40,10,13.0
US2020357300A1,Incorporating real world physical activity into a virtual world environment,A method and system to convert user activities performed in a real world into virtual world activity. The system includes a virtual world environment with a virtual activity tracker to obtain virtual activity performance data for an activity performed by a user in the virtual world environment; and a virtual world database to store the virtual activity performance data in a virtual profile of the user. The system also includes a real world activity tracker to obtain real world activity performance data for a real world activity performed by the user; and an activity convertor to convert the real world activity performance data into an amount of converted virtual activity performance data and add the converted virtual activity performance data to the virtual profile of the user.,method system convert user activity performed real world virtual world activity system includes virtual world environment virtual activity tracker obtain virtual activity performance data activity performed user virtual world environment virtual world database store virtual activity performance data virtual profile user system includes real world activity tracker obtain real world activity performance data real world activity performed user activity convertor convert real world activity performance data amount converted virtual activity performance data add converted virtual activity performance data virtual profile user,"['G09B19/00', 'G16H20/30']","['G09B', 'G16H']",4,0.5072056651115417,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",G16H20/30,10,13.0
US2009132274A1,Systems and Methods for Image and Report Preview in a Healthcare Worklist,Certain embodiments of the present invention provide a healthcare worklist including a user interface adapted to display a worklist entry to a user. The user interface is further adapted to display a preview of the contents of the worklist entry to the user.,certain embodiment present invention provide healthcare worklist including user interface adapted display worklist entry user user interface adapted display preview content worklist entry user,"['G16H40/63', 'G16H15/00']","['G16H', 'G16H']",4,0.5053520202636719,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",G16H15/00,10,13.0
US2022391054A1,Methods and systems for providing alimentary elements,"A system for providing alimentary elements includes a computing device configured to receive a primary input relating to a first user for a compatible alimentary element based on biological extraction, receive secondary input from the second user for an alimentary element not associated with biological extraction, generate an extensible alimentary element display for the second user, wherein generating the extensible alimentary element display includes locating at least an alimentary element originator as a function of the secondary input and the compatible alimentary elements, generating a queue of alimentary elements from the located alimentary element originator, wherein the queue includes alimentary elements for the second user as a function of the secondary input and compatible alimentary elements for the first user, and provide a representation, via a graphical user interface, of a compatible alimentary element for the first user and an alimentary element for the second user.",system providing alimentary element includes computing device configured receive primary input relating first user compatible alimentary element based biological extraction receive secondary input second user alimentary element associated biological extraction generate extensible alimentary element display second user wherein generating extensible alimentary element display includes locating alimentary element originator function secondary input compatible alimentary element generating queue alimentary element located alimentary element originator wherein queue includes alimentary element second user function secondary input compatible alimentary element first user provide representation graphical user interface compatible alimentary element first user alimentary element second user,"['G16H20/60', 'G16H20/60']","['G16H', 'G16H']",4,0.5033758282661438,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2018089372A1,Identifying non-routine data in provision of insights,"Examples are disclosed herein that relate to modifying an analysis of personal behavior based on determining a subset of personal data to be non-routine. One example provides a computing device configured to receive personal data relating to personal behavior of a user, receive contextual data regarding the personal data, determine a subset of the personal data to be non-routine based upon the contextual data, and modify an analysis of personal behavior based upon the subset of the personal data determined to be non-routine.",example disclosed relate modifying analysis personal behavior based determining subset personal data nonroutine one example provides computing device configured receive personal data relating personal behavior user receive contextual data regarding personal data determine subset personal data nonroutine based contextual data modify analysis personal behavior based subset personal data determined nonroutine,"['G06F1/32', 'G16H20/30']","['G06F', 'G16H']",4,0.5032647252082825,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",G16H20/30,10,13.0
US2021391043A1,Method and system for facilitating incident reporting associated with an equine show,"A method performed by an incident management system for managing or processing incident reporting for, e.g., a benefits program provided by an equine show organizer. The method involves, e.g., receiving, from a registrant user device, an incident report for an incident in which a horse or a rider associated with the registrant suffered an injury or death, generating and sending an information request message which includes a request for diagnosis or treatment information, and receiving and storing the diagnosis or treatment information. The method may further include sending, to the equine show organizer, information associated with the incident report, receiving a benefit payment decision indication from the show organizer, and generating and sending, based on the payment decision indication, a status notification message to a registrant associated with the incident report.",method performed incident management system managing processing incident reporting eg benefit program provided equine organizer method involves eg receiving registrant user device incident report incident horse rider associated registrant suffered injury death generating sending information request message includes request diagnosis treatment information receiving storing diagnosis treatment information method include sending equine organizer information associated incident report receiving benefit payment decision indication organizer generating sending based payment decision indication status notification message registrant associated incident report,"['G16H50/20', 'G16H40/20']","['G16H', 'G16H']",4,0.5031089186668396,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2021304867A1,Application with behavior change user interface responses,"The present technology pertains an application configured to instruct a user to think about an aspect of a craving to partake in an undesired behavior, and after the presentation of the information presenting a user interface instructing the user to think about the aspect of the craving to partake in the undesired behavior. The user interface of the application can present an interface that is configured to receive a craving score that is an indication of how the craving to partake in the undesired behavior has changed relative to a time prior to the presentation of the information instructing the user to think about the aspect of the craving to partake in the undesired behavior. The present technology can proactively adjust to help a user to take helpful actions towards behavior change.",present technology pertains application configured instruct user think aspect craving partake undesired behavior presentation information presenting user interface instructing user think aspect craving partake undesired behavior user interface application present interface configured receive craving score indication craving partake undesired behavior changed relative time prior presentation information instructing user think aspect craving partake undesired behavior present technology proactively adjust help user take helpful action towards behavior change,"['G16H20/60', 'G16H50/30']","['G16H', 'G16H']",4,0.500163197517395,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[4],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2013335418A1,Analysis of food items captured in digital images,"Data analysis of a food item based on one or more digital images of the food item is disclosed. In one embodiment, the method comprises displaying, on a display unit of the smart device, first and second digital images of a meal, where the first digital image is captured before the second digital image. The method also comprises determining a volume of each food item in the first digital image and a volume of each food item in the second digital image by analyzing the first digital image and the second digital image using a digital image processing technique. The method further comprises generating, on the display unit, an amount of intake for the meal based on a difference between the volume of each food item in the first digital image and the volume of each food item in the second digital image.",data analysis food item based one digital image food item disclosed one embodiment method comprises displaying display unit smart device first second digital image meal first digital image captured second digital image method comprises determining volume food item first digital image volume food item second digital image analyzing first digital image second digital image digital image processing technique method comprises generating display unit amount intake meal based difference volume food item first digital image volume food item second digital image,"['G16H20/60', 'G06T15/08']","['G16H', 'G06T']",17,0.4836588203907013,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[17],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2021090254A1,"Image analysis method based on ultrasound imaging device, and ultrasound imaging device",Image analysis methods based on an ultrasound imaging device and ultrasound imaging devices are provided. An image analysis method may include: obtaining an image of a first section of a target object; generating a first analysis result corresponding to the target object according to the image of the first section; obtaining an image of a second section of the target object; generating a second analysis result corresponding to the target object according to the image of the second section; generating a diagnostic analysis result of the target object according to the first analysis result and the second analysis result; and displaying the diagnostic analysis result of the target object.,image analysis method based ultrasound imaging device ultrasound imaging device provided image analysis method include obtaining image first section target object generating first analysis result corresponding target object according image first section obtaining image second section target object generating second analysis result corresponding target object according image second section generating diagnostic analysis result target object according first analysis result second analysis result displaying diagnostic analysis result target object,"['G16H30/20', 'G16H30/20']","['G16H', 'G16H']",17,0.4783531129360199,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[17],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2018360541A1,"Medical image processing apparatus, medical image diagnostic apparatus, and medical image processing method","A medical image processing apparatus according to the present embodiment, configured to support selection of a screw for fixing a plate to a bone, includes processing circuitry. The processing circuitry is configured to: acquire a medical image including a target bone to which the plate is to be fixed; identify the target bone based on the medical image; calculate spatial distribution indicating fragility degree of the target bone, based on pixel values of the target bone; and select a screw to be embedded in the target bone, based on the spatial distribution.",medical image processing apparatus according present embodiment configured support selection screw fixing plate bone includes processing circuitry processing circuitry configured acquire medical image including target bone plate fixed identify target bone based medical image calculate spatial distribution indicating fragility degree target bone based pixel value target bone select screw embedded target bone based spatial distribution,"['A61B34/10', 'G16H50/30']","['A61B', 'G16H']",17,0.44780561327934265,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[17],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2018080841A1,Multi-degree of freedom sensor,"A capacitive sensor for characterizing force or torque includes a first plurality of non-patterned conductive regions and a first plurality of patterned conductive regions, and a second plurality of non-patterned conductive regions and a second plurality of patterned conductive regions. The first and second pluralities of non-patterned conductive regions are facing and the first and second pluralities of patterned conductive regions are facing.",capacitive sensor characterizing force torque includes first plurality nonpatterned conductive region first plurality patterned conductive region second plurality nonpatterned conductive region second plurality patterned conductive region first second plurality nonpatterned conductive region facing first second plurality patterned conductive region facing,"['G01L1/14', 'G16H40/63']","['G01L', 'G16H']",17,0.44386741518974304,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[17],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2009070139A1,Methods and devices for maintaining a diet free from refined foods,"Described herein are methods, apparatuses and kits suitable for treating a person afflicted with a disorder related to the consumption of refined foods.",described method apparatus kit suitable treating person afflicted disorder related consumption refined food,"['G16H20/60', 'G06Q30/0601']","['G16H', 'G06Q']",17,0.4321073591709137,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[17],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
US2022051787A1,Computerized Risk-driven Appointment Management and Reimbursement Optimization,"Disclosed is a system for optimizing risk scores of patients in a patient panel and prioritizing appointments based on the optimized risk scores of each patient subscribed to the service provider. After assigning an initial risk score, the risk score of each patient is optimized by determining any discrepancy between a risk score determined by a rules engine and each patient&#39;s assigned risk score, and assigning a patient an optimized risk score, which includes the risk score determined by the rules engine where such discrepancy is determined or the patient&#39;s assigned risk score where no such discrepancy is determined. Appointments can be prioritized in accordance with the risk scores for the patient.",disclosed system optimizing risk score patient patient panel prioritizing appointment based optimized risk score patient subscribed service provider assigning initial risk score risk score patient optimized determining discrepancy risk score determined rule engine patient assigned risk score assigning patient optimized risk score includes risk score determined rule engine discrepancy determined patient assigned risk score discrepancy determined appointment prioritized accordance risk score patient,"['G16H40/20', 'G16H40/20']","['G16H', 'G16H']",17,0.4298335313796997,US20230005591A1,"A61,G09B19/003,G09B19/00,G,G16H40/00,G16H40/60,G09B19/0038,G16H20/30,A61B5/002,A61B,G16H40/67,G16Z,A61B5/0002,G09,G16H20/00,A,G16Z99/00,G16H15/00,A61B5/103,G16H,G16,G09B,A61B5/0015,G16H20/40,A61B5/00,G16H10/00,A61B5/11",Systems and methods are provided for calculating athletic activity parameters. Multiple housings are position at different locations on a user's body. The housings are configured to be removably engaged with an electronic module that includes a sensor and a processor configured to calculate athletic activity parameters. Each housing is connected to or includes an identification memory that stores information identifying a location of the housing. The electronic module uses the location information to select an algorithm to use when calculating the athletic activity parameters.,[17],"G16H40/00,G16H40/60,G16H20/30,G16H40/67,G16H20/00,G16H15/00,G16H,G16H20/40,G16H10/00",,10,13.0
